park_code,amenity_id,amenity_name,park_states,park_id,park_latitude,park_longitude,park_designation,park_url,park_name,min_summer_temp,max_summer_temp,min_winter_temp,max_winter_temp,min_spring_temp,max_spring_temp,min_fall_temp,max_fall_temp,activity_id,activity_name
drto,2856392B-17A7-4413-8521-C13A8D2188EB,Historical/Interpretive Information/Exhibits,FL,167A05D1-5793-49E0-89FE-0A1DDFA9A7F4,24.628741,-82.87319,National Park,http://www.nps.gov/drto/,Dry Tortugas National Park,89.7,95.1,59.8,69.1,58.8,63.7,80.8,91.8,,
drto,0AF7920C-2F54-42A7-88CA-F2EEBCB15655,Information,FL,167A05D1-5793-49E0-89FE-0A1DDFA9A7F4,24.628741,-82.87319,National Park,http://www.nps.gov/drto/,Dry Tortugas National Park,89.7,95.1,59.8,69.1,58.8,63.7,80.8,91.8,,
drto,7E66CA2E-40AD-487E-8A04-8A9A2E4897C9,Information - Maps Available,FL,167A05D1-5793-49E0-89FE-0A1DDFA9A7F4,24.628741,-82.87319,National Park,http://www.nps.gov/drto/,Dry Tortugas National Park,89.7,95.1,59.8,69.1,58.8,63.7,80.8,91.8,,
drto,8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,FL,167A05D1-5793-49E0-89FE-0A1DDFA9A7F4,24.628741,-82.87319,National Park,http://www.nps.gov/drto/,Dry Tortugas National Park,89.7,95.1,59.8,69.1,58.8,63.7,80.8,91.8,,
drto,80E207D6-E9C3-4075-9823-26D23E963FA2,Information Kiosk/Bulletin Board,FL,167A05D1-5793-49E0-89FE-0A1DDFA9A7F4,24.628741,-82.87319,National Park,http://www.nps.gov/drto/,Dry Tortugas National Park,89.7,95.1,59.8,69.1,58.8,63.7,80.8,91.8,,
drto,DAB8DE0A-44A2-4AB5-8914-9528BF9413DB,Picnic Shelter/Pavilion,FL,167A05D1-5793-49E0-89FE-0A1DDFA9A7F4,24.628741,-82.87319,National Park,http://www.nps.gov/drto/,Dry Tortugas National Park,89.7,95.1,59.8,69.1,58.8,63.7,80.8,91.8,,
drto,6B68B30A-40C9-4745-9397-4899B59B0B7E,Picnic Table,FL,167A05D1-5793-49E0-89FE-0A1DDFA9A7F4,24.628741,-82.87319,National Park,http://www.nps.gov/drto/,Dry Tortugas National Park,89.7,95.1,59.8,69.1,58.8,63.7,80.8,91.8,,
drto,79247274-A3FB-42C4-9361-45A2BFADE78C,Scenic View/Photo Spot,FL,167A05D1-5793-49E0-89FE-0A1DDFA9A7F4,24.628741,-82.87319,National Park,http://www.nps.gov/drto/,Dry Tortugas National Park,89.7,95.1,59.8,69.1,58.8,63.7,80.8,91.8,,
drto,00FD91F9-D3A5-41FC-B506-B0AB6CABEF3B,Sea Plane Launch,FL,167A05D1-5793-49E0-89FE-0A1DDFA9A7F4,24.628741,-82.87319,National Park,http://www.nps.gov/drto/,Dry Tortugas National Park,89.7,95.1,59.8,69.1,58.8,63.7,80.8,91.8,,
drto,F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,FL,167A05D1-5793-49E0-89FE-0A1DDFA9A7F4,24.628741,-82.87319,National Park,http://www.nps.gov/drto/,Dry Tortugas National Park,89.7,95.1,59.8,69.1,58.8,63.7,80.8,91.8,,
drto,1CF3D18E-C6A7-4462-9990-86B59383A9C3,Wheelchairs Available,FL,167A05D1-5793-49E0-89FE-0A1DDFA9A7F4,24.628741,-82.87319,National Park,http://www.nps.gov/drto/,Dry Tortugas National Park,89.7,95.1,59.8,69.1,58.8,63.7,80.8,91.8,,
ever,4E4D076A-6866-46C8-A28B-A129E2B8F3DB,Accessible Rooms,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,F4A842CB-C966-402E-BBD3-AB86EDCF8403,Automated Entrance,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,B166EAD1-0D3E-4111-AE04-D5AB15DFDEDC,Baby Changing Station,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,5BDFF349-2F74-490E-A33E-C35286152050,Bicycle - Rack,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,EDA44DDD-DC61-4EAE-84AD-78FA52D98406,Bicycle - Rental,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,1FDBBA99-3E2C-4AAB-AEE3-35B015F744E7,Boat Ramp,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,DA9F2E5C-E46B-4F62-893E-4364D35931DC,Bus/Shuttle Stop,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,73C1C87E-F4EC-464D-BAEE-1F95876C24F4,Canoe/Kayak/Small Boat Launch,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,91062A96-BF79-4719-9679-BB5461B7620A,Dock/Pier,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,57E44FD1-410F-4488-A389-3D27E045CB79,Electrical Hookup - Boat/RV,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,1D08E7AD-5634-4185-80F4-B4C3CB5BD927,Entrance Passes for Sale,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,28BF85F5-E93F-4EF1-A89B-05C99FCD808A,Firewood For Sale/Available,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,5BA727FA-943D-418D-A238-44127EBA6EDB,First Aid Kit Available,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,2DEE6458-72F8-4C97-9279-5C3E90B19888,First Aid/Medical Care Available,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,2F2EE214-4BAB-4132-AFE4-2F664E5E80C5,Fish-Cleaning Station,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,5D1ADBE5-E75D-4657-9577-FB5A6A90C7F9,Food/Drink - Coffee,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,3B482494-83EF-48D9-A626-FC00EFD4F4A4,Food/Drink - Ice Cream,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,29D286B6-069C-4204-AF35-AE7744B71212,Food/Drink - Snacks,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,4F26643C-FAAF-40CE-85F7-38DEC4746BE6,Food/Drink - Vending Machine/Self Service,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,B088B448-D7EF-4781-B79E-76C75B54EFA7,Fuel (Diesel),FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,8741D9DE-239A-4739-9920-4844BB587E6A,Groceries/Convenience Items,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,2856392B-17A7-4413-8521-C13A8D2188EB,Historical/Interpretive Information/Exhibits,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,EC76D4B1-F391-45EB-AEC4-DC96B3F58194,Ice,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,0AF7920C-2F54-42A7-88CA-F2EEBCB15655,Information,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,7E66CA2E-40AD-487E-8A04-8A9A2E4897C9,Information - Maps Available,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,6815A395-2988-4AF3-8006-50224AD05193,Information - Park Newspaper Available,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,80E207D6-E9C3-4075-9823-26D23E963FA2,Information Kiosk/Bulletin Board,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,7760752A-8879-43F8-A338-6796D652D4EF,Lifejacket Rentals,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,B760D6E2-3616-4D8B-ABF2-B875B7966831,Parking - Auto,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,EDA1E992-DA2B-4933-A7AD-23E3B7BFA602,Parking - Boat Trailer,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,0965B1F3-A824-4A31-98C9-86CCD2889220,Parking - Bus/RV,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,24140B47-F8FE-4046-BB6A-817F9E165959,Permits Issued,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,DAB8DE0A-44A2-4AB5-8914-9528BF9413DB,Picnic Shelter/Pavilion,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,6B68B30A-40C9-4745-9397-4899B59B0B7E,Picnic Table,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,4706077B-00CB-4D07-80C7-48B2D5ADEFA2,Recycling,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,2883D965-1CA4-4858-B759-A5866CA8A188,Restroom,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,75F2DA2A-1741-445A-9FA7-B63A81E4BD7F,Restroom - Accessible,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,D6220FCB-F005-4C26-942C-2BE168819AE3,Restroom - Family,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,79247274-A3FB-42C4-9361-45A2BFADE78C,Scenic View/Photo Spot,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,66F39143-96B7-44BC-BE90-EB44C361B448,Sewage Dump Station - Boat/RV,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,7B13EFFB-40DA-439C-AB41-9756EC32D22E,Shelter/Cabin,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,94E21603-85F3-48C5-96B6-556E46FA2518,Showers,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,460AECEB-2158-47B4-8DAC-40041649C0F3,Supplies - Camping/Outdoor,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,A57ABD0E-7A70-4F0F-B130-9D36636AAC99,Supplies - Fishing/Boating,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,94006F6C-4EEF-489C-B8E6-FF1565E25F84,Supplies - General,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,343F0388-C62A-4FEB-A790-E73253ECDDB2,Telephone,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,C7577040-41BF-4948-9521-7044E09ABF7C,Ticket Sales,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,39BE9614-4284-4B29-A650-AB2E7215C58B,Trailhead,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,4EDE1652-84E4-4219-8D20-26317D4B61DA,Trash Dumpster,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,4D4C1C32-793D-4440-8098-DBCA0126EDFD,Trash/Litter Receptacles,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,23682251-700A-4DE2-8FD8-BD680F53DF82,Water - Bottle-Filling Station,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,9A652919-D548-4850-8053-798CDC2C762B,Water - Drinking/Potable,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,3CC88D72-D320-4E33-8D70-00A583E7F479,Water - Hookup - Boat/RV,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,EAB59B1F-2FA1-4545-A322-2C19149AF7FC,Wheelchair Accessible,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
ever,1CF3D18E-C6A7-4462-9990-86B59383A9C3,Wheelchairs Available,FL,5EA02193-276A-4037-B7DB-5765A56935FD,25.37294225,-80.88200301,National Park,http://www.nps.gov/ever/,Everglades National Park,73.6,96.6,55.0,75.2,53.6,79.6,78.6,90.7,,
grba,4E4D076A-6866-46C8-A28B-A129E2B8F3DB,Accessible Rooms,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,F4A842CB-C966-402E-BBD3-AB86EDCF8403,Automated Entrance,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,2856392B-17A7-4413-8521-C13A8D2188EB,Historical/Interpretive Information/Exhibits,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,80E207D6-E9C3-4075-9823-26D23E963FA2,Information Kiosk/Bulletin Board,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,B760D6E2-3616-4D8B-ABF2-B875B7966831,Parking - Auto,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,EDA1E992-DA2B-4933-A7AD-23E3B7BFA602,Parking - Boat Trailer,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,0965B1F3-A824-4A31-98C9-86CCD2889220,Parking - Bus/RV,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,6B68B30A-40C9-4745-9397-4899B59B0B7E,Picnic Table,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,2883D965-1CA4-4858-B759-A5866CA8A188,Restroom,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,75F2DA2A-1741-445A-9FA7-B63A81E4BD7F,Restroom - Accessible,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,3AE99969-54E5-4A4E-AE43-5A11209D0120,Restroom - Seasonal,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,79247274-A3FB-42C4-9361-45A2BFADE78C,Scenic View/Photo Spot,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,A5EA8D15-1DFE-43D4-B2C4-B76DD927CE50,Theater/Auditorium,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
grba,CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,NV,4C1A549B-080F-4522-9CA7-67BB5A0845CA,38.94617378,-114.2579782,National Park,http://www.nps.gov/grba/,Great Basin National Park,20.1,50.8,7.5,22.5,7.6,16.6,20.9,46.5,,
